"Tmax01","Tmax02","Tmax03","Tmax04","Tmax05","Tmax06","Tmax07","Tmax08","Tmax09","Tmax10","Tmax11","Tmax12","Tmin01","Tmin02","Tmin03","Tmin04","Tmin05","Tmin06","Tmin07","Tmin08","Tmin09","Tmin10","Tmin11","Tmin12","Tave01","Tave02","Tave03","Tave04","Tave05","Tave06","Tave07","Tave08","Tave09","Tave10","Tave11","Tave12","PPT01","PPT02","PPT03","PPT04","PPT05","PPT06","PPT07","PPT08","PPT09","PPT10","PPT11","PPT12","Rad01","Rad02","Rad03","Rad04","Rad05","Rad06","Rad07","Rad08","Rad09","Rad10","Rad11","Rad12","DD_0_01","DD_0_02","DD_0_03","DD_0_04","DD_0_05","DD_0_06","DD_0_07","DD_0_08","DD_0_09","DD_0_10","DD_0_11","DD_0_12","DD5_01","DD5_02","DD5_03","DD5_04","DD5_05","DD5_06","DD5_07","DD5_08","DD5_09","DD5_10","DD5_11","DD5_12","DD_18_01","DD_18_02","DD_18_03","DD_18_04","DD_18_05","DD_18_06","DD_18_07","DD_18_08","DD_18_09","DD_18_10","DD_18_11","DD_18_12","DD18_01","DD18_02","DD18_03","DD18_04","DD18_05","DD18_06","DD18_07","DD18_08","DD18_09","DD18_10","DD18_11","DD18_12","NFFD01","NFFD02","NFFD03","NFFD04","NFFD05","NFFD06","NFFD07","NFFD08","NFFD09","NFFD10","NFFD11","NFFD12","PAS01","PAS02","PAS03","PAS04","PAS05","PAS06","PAS07","PAS08","PAS09","PAS10","PAS11","PAS12","Eref01","Eref02","Eref03","Eref04","Eref05","Eref06","Eref07","Eref08","Eref09","Eref10","Eref11","Eref12","CMD01","CMD02","CMD03","CMD04","CMD05","CMD06","CMD07","CMD08","CMD09","CMD10","CMD11","CMD12","RH01","RH02","RH03","RH04","RH05","RH06","RH07","RH08","RH09","RH10","RH11","RH12","Tmax_wt","Tmax_sp","Tmax_sm","Tmax_at","Tmin_wt","Tmin_sp","Tmin_sm","Tmin_at","Tave_wt","Tave_sp","Tave_sm","Tave_at","PPT_wt","PPT_sp","PPT_sm","PPT_at","Rad_wt","Rad_sp","Rad_sm","Rad_at","DD_0_wt","DD_0_sp","DD_0_sm","DD_0_at","DD5_wt","DD5_sp","DD5_sm","DD5_at","DD_18_wt","DD_18_sp","DD_18_sm","DD_18_at","DD18_wt","DD18_sp","DD18_sm","DD18_at","NFFD_wt","NFFD_sp","NFFD_sm","NFFD_at","PAS_wt","PAS_sp","PAS_sm","PAS_at","Eref_wt","Eref_sp","Eref_sm","Eref_at","CMD_wt","CMD_sp","CMD_sm","CMD_at","RH_wt","RH_sp","RH_sm","RH_at","MAT","MWMT","MCMT","TD","MAP","MSP","AHM","SHM","DD_0","DD5","DD_18","DD18","NFFD","bFFP","eFFP","FFP","PAS","EMT","EXT","MAR","Eref","CMD","RH","PPT_MJ","PPT_JAS","PPT.dormant","CMD.def","CMDMax","CMD.total"
-5.96587427854746,-1.59332489461277,2.4275051967809,7.09714786728757,12.0641300182323,15.8491052246519,18.7519294863606,18.3571541382634,13.9283343591411,7.29539663922147,-0.831894879864361,-5.3287756500331,-13.8455354135941,-11.2354019811638,-8.26798434578625,-3.93235475142549,-0.111006723879644,3.47345519155509,6.07378615972408,5.99993845153349,2.6586011078724,-1.24438108952399,-7.33595591736247,-12.6289893277282,-9.9060874917258,-6.41416659892464,-2.91986854176586,1.58256784847464,5.97669403444392,9.66140098245288,12.4127997584513,12.1788598436901,8.29321805576523,3.02582364622406,-4.0834330108813,-8.97907700526065,75.5525194226057,47.9658696333802,41.273670030542,30.32825074613,36.6262033886495,50.1558453623811,48.91227601584,46.4500005806459,49.5571878157262,80.3206442847023,76.3366701118324,75.2086841402376,2.65653981489008,5.54077876229518,10.3836176562808,14.8820708155752,18.3208568011055,20.6235672562158,20.3591759473238,17.5657976332873,11.494387476629,5.81543356830138,3.02126441453473,1.89538038113598,309.653702778971,196.387314048147,126.147774384225,36.5924910870853,4.22058738140307,0.374203063487824,0.0173380868878541,0.00385548884579206,1.48557094912381,22.0852272067448,152.814959761238,281.881478556747,0,0,0,11.4160676336357,64.1589111727886,143.788900372775,230.482586429144,223.282553912973,111.548896192124,33.3978469649638,0,0,864.531105201426,679.647396964383,650.467210925434,492.719350605614,373.025141967925,250.940158632463,173.054487812242,182.09447108964,291.908466978667,465.792314570728,662.212899629548,832.708608656269,0.0289393921798609,0.138716308021043,0.79562425241839,0.000104516263891953,0,0.898665675697646,2.40112180789911,2.92194957670913,1.58653366004343,0.0174193773153256,1.96163091823344,0.502537422628932,0.0219600283355204,0.10808142978249,0.980072232351268,4.53407810848788,13.7051480066426,24.7102112389822,29.8073649127289,29.7227996423221,21.6631789202309,11.1067111054337,1.99924516031634,0.0526181324104934,70.6886344369477,44.2619177573132,37.2805100393678,18.5648639546632,8.30392168247959,2.2425590226568,1.07043234894497,1.33651914389567,4.9116837570113,21.074136869854,56.6225917710862,71.1148169223444,0,0,0,43.1365911439886,76.3421397963094,94.1294840380439,103.600991743215,84.3714972535448,48.3387836629467,20.9724773838418,0,0,0,0,0,18.1422234093205,39.8411468918024,44.0121471124479,54.7084925270871,38.0636620176284,5.65153116326602,0,0,0,65.8555817491377,60.1871770157123,58.5040122632416,60.6486279337135,60.0426658615043,60.6660937627016,60.6000627097583,61.4612534983916,63.5289219728025,70.0457548977483,72.841785602304,68.4246960318658,-4.29648593094959,7.19630825330097,17.6526773582934,6.79717341570763,-12.5698691224118,-4.10377768229378,5.18278384875335,-1.97351325614614,-8.43297836513337,1.54625309193947,11.4176272485513,2.41181382169525,198.731079653006,108.231805460394,145.518354217231,206.220482865139,3.29324824935258,14.5217660926014,19.5166087956243,6.77916526343905,787.923807643623,166.967611571112,0.510248400320517,176.446400576001,0,75.5738988050307,597.554493618701,144.945535413594,2376.88584501399,1516.21201704776,606.088653017617,1419.91339085599,0.686811208788657,0.795740381600492,6.24671644737606,3.59553367165635,1.04279360360465,19.3833772688739,84.2454506392911,34.809083624624,186.067622022738,64.1556131040169,4.46411027627132,82.578613649824,0,119.483678043456,282.099023353579,69.308032655526,0,57.983370301123,136.784301657163,5.65153116326602,64.8213817050086,59.7290590052374,60.907688913147,68.8042410377304,1.73586185272497,12.4368605636911,-9.90879330166878,22.3457165751182,658.706762202274,231.706413814728,19.3643878250165,55.3095342058506,1131.98511223885,818.074450418646,5919.10226335776,11.3713114468535,139.549325870098,168.226614485954,252.136707273171,83.9060166529247,337.265715181568,-40.6887145660833,30.7348062384597,10.9399809548141,470.888910824401,200.419203121552,63.5723078352359,86.7820487510306,144.919464412212,404.951562518145,133.070896865673,54.7084925270871,333.490099987226
